x,y
"101,17075,2047,3430,102,0,0,0,0,0,0,0,0,0,0",1
"101,2023,5182,3364,2052,2358,18589,2061,2659,102,0,0,0,0,0",0
"101,2023,28810,1010,2081,1011,2005,1011,3185,4038,2569,102,0,0,0",0
"101,2003,7543,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1005,1055,2521,2013,1037,23222,23855,102,0,0,0,0,0,0",0
"101,2763,2138,2009,1005,1055,5186,2524,2000,14396,2000,2151,1997,1996,102",0
"101,4654,26415,15172,2047,7613,102,0,0,0,0,0,0,0,0",1
"101,2008,1005,1055,2042,2589,2077,102,0,0,0,0,0,0,0",0
"101,16480,8737,2006,18414,13344,16111,1010,4139,2019,8612,2041,1997,2010,102",0
"101,4086,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,2019,9414,3185,102,0,0,0,0,0,0,0,0,0,0",1
"101,1005,1055,2488,2084,2028,2453,5987,2043,2017,2298,2012,1996,2862,102",1
"101,5365,19857,4246,102,0,0,0,0,0,0,0,0,0,0",0
"101,23624,14289,26255,102,0,0,0,0,0,0,0,0,0,0",0
"101,2066,23289,2140,1005,1055,8945,3917,2080,102,0,0,0,0,0",1
"101,1037,2143,2000,2029,1996,24931,1036,7132,1005,12033,102,0,0,0",1
"101,9462,2010,3167,15314,1998,102,0,0,0,0,0,0,0,0",1
"101,3520,27916,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,3443,2242,2434,102,0,0,0,0,0,0,0,0,0,0",1
"101,7453,2540,1011,4911,1998,2200,6057,1010,1996,2197,3610,2003,2428,102",1
"101,2022,25670,1998,2062,22939,18647,2389,102,0,0,0,0,0,0",1
"101,2130,1996,16587,2106,1050,1005,1056,2113,2054,2785,1997,3185,2027,102",0
"101,2065,2204,1011,18627,102,0,0,0,0,0,0,0,0,0",1
"101,2003,1050,1005,1056,9685,7919,1010,102,0,0,0,0,0,0",0
"101,4152,2105,2000,2049,2613,6832,2449,102,0,0,0,0,0,0",1
"101,2062,2084,2505,2842,1010,7618,8201,14233,1999,20614,2015,4840,2791,102",1
"101,2008,2065,1996,2678,2003,1050,1005,1056,2067,2012,27858,2077,7090,102",0
"101,2003,1996,2785,1997,3185,2076,2029,2017,2215,2000,9748,2115,2132,102",0
"101,1010,5365,2003,2061,17080,2094,1998,19424,1012,102,0,0,0,0",0
"101,28652,2370,2046,2019,3751,14745,22147,3678,102,0,0,0,0,0",0
"101,2014,19674,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1037,3938,1011,3371,1010,2176,1011,2732,3185,102,0,0,0,0",1
"101,2003,5305,2135,4024,2012,2190,1998,2568,1011,9846,21014,10796,2012,102",0
"101,2091,15950,17109,102,0,0,0,0,0,0,0,0,0,0",0
"101,1037,14401,5752,7104,102,0,0,0,0,0,0,0,0,0",0
"101,2031,4022,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1010,14087,7881,1005,1055,2540,102,0,0,0,0,0,0,0",0
"101,1037,3103,1011,25265,17743,1010,102,0,0,0,0,0,0,0",1
"101,27885,3630,25171,1998,2106,28804,20934,20927,17729,102,0,0,0,0",0
"101,2023,2128,3406,9890,2094,3698,2003,4821,4621,2438,2012,10910,1996,102",1
"101,2024,7916,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,9313,2834,2013,6498,12849,13098,1012,102,0,0,0,0,0,0",1
"101,2009,1005,1055,2601,2021,2038,6919,2135,6057,5312,102,0,0,0",1
"101,8040,5886,8873,2290,1005,1055,2422,1011,18627,6337,1997,6832,15561,102",1
"101,2919,5132,24410,102,0,0,0,0,0,0,0,0,0,0",0
"101,26452,1998,12063,9666,4726,2039,1996,3898,1012,1012,1012,102,0,0",0
"101,10036,2368,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2000,11693,28121,3351,3087,2005,4909,3649,24831,102,0,0,0,0",0
"101,2004,3297,21111,10972,13109,11069,2000,15782,1010,10704,21862,16989,2004,102",1
"101,2040,13718,2024,2012,10420,10238,2007,2028,2178,2083,18555,2791,1998,102",0
"101,8813,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,12246,5632,1996,2293,2466,102,0,0,0,0,0,0,0,0",1
"101,2022,15936,2007,1996,3435,1010,6057,1010,1998,2130,7244,2466,102,0",1
"101,16619,16866,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1996,3259,1011,4857,23191,2015,102,0,0,0,0,0,0,0",0
"101,3138,2502,6703,16480,25370,2041,102,0,0,0,0,0,0,0",0
"101,2031,4504,1999,1037,5744,2121,1010,2062,4208,7984,2302,17266,3089,102",1
"101,17894,2055,1041,1012,1056,1012,102,0,0,0,0,0,0,0",1
"101,1996,11725,1997,2010,2327,1011,18624,5541,2136,102,0,0,0,0",1
"101,4756,8231,1010,20868,5596,21564,8231,9643,1012,102,0,0,0,0",0
"101,2003,1037,9882,2143,1011,14954,2007,3609,1010,2189,1998,2166,1012,102",1
"101,2084,2049,4189,3745,1997,7842,14194,2100,102,0,0,0,0,0",1
"101,6896,1010,11463,7716,14672,1010,14038,1010,21360,13512,5886,1010,1998,102",1
"101,5632,2087,1997,3262,9246,2096,1045,11265,102,0,0,0,0,0",1
"101,28676,2293,2466,102,0,0,0,0,0,0,0,0,0,0",1
"101,8632,2205,2116,1036,1036,3809,3314,1005,1005,102,0,0,0,0",0
"101,2202,2498,5667,1998,5959,1996,4536,102,0,0,0,0,0,0",1
"101,2003,4512,2389,18299,2006,12633,2389,102,0,0,0,0,0,0",1
"101,3947,2000,3745,2010,19221,1997,2166,1998,3279,1998,2051,1998,2396,102",1
"101,2031,1037,2204,2915,102,0,0,0,0,0,0,0,0,0",1
"101,2844,2004,2467,102,0,0,0,0,0,0,0,0,0,0",1
"101,2028,2502,8016,2000,2377,2028,24992,2094,3496,2044,2178,102,0,0",0
"101,27129,2091,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,7065,7869,3372,1010,1998,28797,2367,102,0,0,0,0,0,0",1
"101,1996,2190,1011,8760,4784,1045,2031,2412,2464,2006,1996,3898,102,0",1
"101,1037,2204,2801,102,0,0,0,0,0,0,0,0,0,0",1
"101,1996,13198,2024,4257,1010,102,0,0,0,0,0,0,0,0",0
"101,1996,2472,1005,1055,2116,11898,2015,1998,4332,5587,2039,2000,2210,102",0
"101,2926,2014,5993,8231,19828,2224,1997,2485,1011,11139,1998,2014,4519,102",1
"101,6723,2115,4268,1998,2448,1998,2059,2763,2655,1996,2610,102,0,0",0
"101,13130,1011,11007,7300,102,0,0,0,0,0,0,0,0,0",0
"101,2019,20531,2973,2051,102,0,0,0,0,0,0,0,0,0",1
"101,20699,1998,2568,3238,102,0,0,0,0,0,0,0,0,0",0
"101,2000,5587,1996,3894,2008,2081,2009,2035,2147,102,0,0,0,0",1
"101,2003,2074,2205,3733,2000,2022,15958,17087,102,0,0,0,0,0",1
"101,2019,4874,10800,1999,2558,24466,102,0,0,0,0,0,0,0",1
"101,2250,1997,7132,15752,102,0,0,0,0,0,0,0,0,0",1
"101,2096,3588,2028,1997,1996,2087,9576,2135,26316,2591,4401,2023,2217,102",1
"101,2295,3419,22824,6305,1005,1055,2143,14590,2125,11867,14659,6588,2438,102",0
"101,1996,2190,4038,4164,3185,1045,1005,2310,2464,2144,16480,1005,1055,102",1
"101,2084,1996,9000,1010,2029,2474,5620,6649,1999,1996,2690,1998,11320,102",0
"101,16021,5358,6200,12386,2685,2043,2009,7806,2015,2000,1037,5675,2594,102",0
"101,2003,1037,2476,1011,12854,11449,1012,102,0,0,0,0,0,0",1
"101,6057,1998,4569,102,0,0,0,0,0,0,0,0,0,0",1
"101,25591,13764,8649,2090,12689,3494,102,0,0,0,0,0,0,0",1
"101,1010,2339,8572,2007,1037,17152,7028,10047,6590,4263,4626,1037,1036,102",0
"101,1996,3459,1998,3626,12246,5632,3209,1998,3373,1999,2037,2235,1011,102",1
"101,2079,4371,2125,2076,2023,2028,102,0,0,0,0,0,0,0",0
"101,3422,1010,17565,102,0,0,0,0,0,0,0,0,0,0",1
"101,1037,9882,2135,12483,13804,2006,2166,1011,5278,3382,11340,102,0,0",1
"101,24545,1996,24484,1997,29556,2000,1996,2391,1997,7859,1010,3810,2046,102",0
"101,2035,4038,2003,4942,14028,3512,1010,2021,2023,4895,16570,26951,21657,102",0
"101,20934,5134,2019,5875,9994,2055,16561,1998,1996,9804,2057,2191,7650,102",0
"101,3598,5691,2008,3046,2205,2524,2000,2022,10661,2594,102,0,0,0",0
"101,6385,5683,2062,2066,1037,4248,2666,2694,2569,2084,1037,3444,2143,102",0
"101,6298,1010,15544,19510,2075,1998,8502,2135,6579,1012,102,0,0,0",1
"101,2011,2049,2219,3653,6528,20771,2969,1011,7749,102,0,0,0,0",0
"101,2009,2003,2087,1997,1996,2477,3465,3678,5691,2024,2124,2005,1025,102",0
"101,17930,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,2146,1011,4320,6517,12803,102,0,0,0,0,0,0,0,0",0
"101,1037,25077,2021,25540,25725,2075,10874,102,0,0,0,0,0,0",1
"101,1037,12726,2304,4038,102,0,0,0,0,0,0,0,0,0",0
"101,6183,1996,13198,2012,1996,10961,1997,2839,2127,2477,2991,4237,102,0",0
"101,3017,2293,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,5203,23220,1005,1055,6141,4172,2571,3762,2515,19675,2004,2009,2323,102",1
"101,1996,9487,7241,3459,7545,2068,2000,2166,102,0,0,0,0,0",1
"101,1996,5024,24466,1998,13359,3494,3084,2023,1037,2152,2300,2928,2005,102",1
"101,3305,2054,2081,5297,1005,1055,6298,22092,2061,2566,10196,3372,1998,102",1
"101,9985,3064,1999,18856,17322,2015,1998,5003,26291,4509,7982,1012,102,0",0
"101,5305,7406,2135,102,0,0,0,0,0,0,0,0,0,0",0
"101,13939,6057,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1996,20868,5705,8462,1010,13310,8462,3267,1997,4012,24759,10732,9407,102",0
"101,1037,3819,5396,102,0,0,0,0,0,0,0,0,0,0",1
"101,3248,2066,1037,5458,5939,3597,4748,1012,102,0,0,0,0,0",0
"101,2096,2137,4748,16429,2080,2038,2049,2540,1006,1998,2049,14412,3686,102",1
"101,11080,2100,3494,1998,26838,4013,19152,2015,2064,3929,9510,2012,10036,102",0
"101,2065,2017,2031,1996,11752,2005,2009,1010,2017,24185,1050,1005,1056,102",1
"101,1037,2465,2100,1010,11867,15950,2135,6714,2006,2143,1012,102,0,0",1
"101,2003,2242,1997,1037,10551,1011,1011,2019,4469,1011,4318,2436,4038,102",0
"101,3084,1996,3694,2004,11937,21724,2854,11669,1012,102,0,0,0,0",0
"101,20955,2580,1037,6071,2021,2106,1050,1005,1056,2113,2129,2000,5047,102",0
"101,1997,9313,8083,102,0,0,0,0,0,0,0,0,0,0",1
"101,4332,15903,15787,10634,1011,15966,3064,1998,4487,2015,15549,20624,3070,102",0
"101,17357,2000,10577,102,0,0,0,0,0,0,0,0,0,0",0
"101,1005,1055,2055,2004,2058,4783,22397,1998,2058,1011,1996,1011,2327,102",0
"101,28190,1010,17431,4895,28139,6528,20771,14764,102,0,0,0,0,0",1
"101,2003,2862,3238,1010,15966,3238,1010,1998,22808,1997,2505,15525,8562,102",0
"101,2205,3154,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2024,3432,28190,1010,102,0,0,0,0,0,0,0,0,0",1
"101,6315,3923,8562,102,0,0,0,0,0,0,0,0,0,0",1
"101,5651,2004,1037,28036,2007,1037,6925,2440,1997,16371,6651,1998,2839,102",1
"101,2006,1037,8478,2047,7784,2005,3087,2040,5927,1996,2143,102,0,0",1
"101,2017,1005,2128,3497,2000,2156,2035,2095,1012,102,0,0,0,0",1
"101,2005,13923,2005,4378,11883,2066,1037,26270,2389,2775,12858,2005,3086,102",0
"101,1037,16465,2054,1011,2065,2005,1996,2540,2004,2092,2004,1996,2568,102",1
"101,4136,1037,2466,3005,2717,3686,3672,2003,9398,4383,2011,1996,5278,102",1
"101,1996,6057,5923,102,0,0,0,0,0,0,0,0,0,0",1
"101,1037,2143,2428,2038,2000,2022,11813,2000,16114,1037,2093,3178,2770,102",1
"101,2919,5510,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,1996,2069,2402,2111,2040,4298,2097,5959,2009,102,0,0,0,0",0
"101,2001,2550,2011,6128,7987,12722,18826,1998,2856,2011,8963,22253,1010,102",0
"101,2476,1011,4268,1027,14624,1007,102,0,0,0,0,0,0,0",0
"101,1037,2919,18458,1010,2074,102,0,0,0,0,0,0,0,0",0
"101,2498,2062,2030,2625,2084,2019,13848,8945,24598,1011,10973,4842,102,0",0
"101,28667,4221,2070,1997,2023,4756,3085,7982,102,0,0,0,0,0",0
"101,18193,5405,3727,1037,3893,8605,102,0,0,0,0,0,0,0",1
"101,2009,1005,1055,1037,6547,2129,1996,3185,2071,2022,2207,1999,2023,102",0
"101,1996,8711,2583,2000,2298,3805,1998,9507,2542,1999,1037,2627,102,0",1
"101,1996,4569,1011,8295,5622,8296,3170,2439,4873,2503,1996,4603,1010,102",1
"101,2062,2012,8525,7228,2000,1996,18448,20446,2008,1036,1996,9075,2000,102",1
"101,11680,2024,11158,102,0,0,0,0,0,0,0,0,0,0",0
"101,2005,3733,1010,23182,15732,102,0,0,0,0,0,0,0,0",1
"101,1999,2023,11552,4024,102,0,0,0,0,0,0,0,0,0",1
"101,2205,2204,2000,2022,2919,102,0,0,0,0,0,0,0,0",1
"101,1037,2843,1997,8251,102,0,0,0,0,0,0,0,0,0",1
"101,1010,2296,2320,1999,1037,2096,1037,2143,8480,2013,1996,7785,2008,102",1
"101,5696,3328,2368,17704,7472,2094,22330,16089,21360,4842,1999,1996,6728,102",1
"101,1037,17026,1998,2046,9048,18252,4827,102,0,0,0,0,0,0",1
"101,1005,2222,2022,15536,3367,3993,2005,1996,25937,1011,5338,10276,2854,102",0
"101,2502,1011,5166,1013,2035,1011,2732,3185,102,0,0,0,0,0",1
"101,25120,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,2008,2009,1005,1055,2471,4276,3773,2138,2009,1005,1055,2061,2919,102",0
"101,2003,2004,10862,11973,2004,2009,2003,8669,102,0,0,0,0,0",1
"101,17279,3209,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1010,1006,2751,7693,2121,1007,2074,11082,2014,8552,3494,2022,4895,102",1
"101,2000,2428,2729,102,0,0,0,0,0,0,0,0,0,0",1
"101,2202,1037,3143,22822,2239,2000,12487,2039,1037,3898,6789,1997,7436,102",0
"101,2168,2214,13044,102,0,0,0,0,0,0,0,0,0,0",0
"101,1996,2379,1011,10611,6707,1997,2108,2054,1996,2394,2655,1036,2205,102",0
"101,2021,12127,1061,6212,2012,9080,2855,7009,2370,2046,1037,3420,102,0",0
"101,1037,6896,2005,1996,3430,102,0,0,0,0,0,0,0,0",1
"101,2003,1037,17160,2210,6925,1012,102,0,0,0,0,0,0,0",1
"101,13558,2023,2852,11012,1010,9278,4111,2160,102,0,0,0,0,0",0
"101,2003,2008,2009,3632,7880,102,0,0,0,0,0,0,0,0",0
"101,1037,7244,1010,2235,1011,4094,2466,1997,2155,5368,1998,2729,102,0",1
"101,1996,2087,24501,4747,10421,2135,4895,16570,8004,6313,3008,102,0,0",0
"101,6224,2019,25953,3424,1011,7865,102,0,0,0,0,0,0,0",1
"101,2112,8308,1010,2112,4024,102,0,0,0,0,0,0,0,0",1
"101,3632,3442,2000,2678,1011,1011,2007,1037,10223,6508,5896,1010,1999,102",0
"101,1005,1050,3647,2004,2000,2411,2377,2066,1037,23689,12647,10441,3367,102",0
"101,1005,1055,2066,2383,2019,2214,2767,2005,4596,1005,1012,102,0,0",1
"101,2061,17075,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,11896,2000,6904,11020,14776,102,0,0,0,0,0,0,0,0",0
"101,1045,2031,1037,2047,5440,3315,1011,1011,102,0,0,0,0,0",1
"101,2691,3168,10029,2041,1996,3332,1010,2247,2007,1996,16889,1997,10432,102",0
"101,1997,1996,2621,1005,1055,2087,22512,23086,5691,102,0,0,0,0",1
"101,7752,2023,1036,4942,1005,102,0,0,0,0,0,0,0,0",0
"101,2320,1999,1996,5481,2000,3828,1996,2154,2106,1045,2468,2200,2920,102",1
"101,1037,15640,2135,4857,14704,1997,2896,1011,2465,2414,2166,1025,2750,102",0
"101,2179,2870,13939,2333,2011,2130,1996,9781,10458,1998,2087,28425,2098,102",1
"101,2438,18906,5280,2594,102,0,0,0,0,0,0,0,0,0",0
"101,2065,2017,2064,10577,2049,18691,6447,1998,13675,21041,7368,2474,3654,102",1
"101,4025,2000,2031,2042,9530,26949,2039,2069,2184,2781,3188,2000,7467,102",0
"101,2008,2712,9692,1005,1055,2058,11179,1998,2041,1997,4338,102,0,0",0
"101,6187,1050,1005,1056,5343,2829,5699,2013,1996,8364,1997,20857,2791,102",0
"101,1999,1037,7226,2000,2907,2256,3086,102,0,0,0,0,0,0",0
"101,2009,4150,1037,16480,2890,2000,4133,2083,1011,1011,2750,2070,2034,102",0
"101,1997,2256,2087,4603,1998,5342,15494,3185,1011,2437,7443,102,0,0",0
"101,2000,2507,1996,4378,1037,3114,2000,2215,2000,2404,2005,2008,3947,102",1
"101,1996,2087,8235,2147,1999,2023,6907,2144,1996,3118,4895,12690,2544,102",1
"101,4487,3215,2100,102,0,0,0,0,0,0,0,0,0,0",0
"101,4519,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,6851,2466,2055,24159,1999,1037,4326,2047,2088,102,0,0,0,0",1
"101,4086,1010,1998,23852,2135,26316,102,0,0,0,0,0,0,0",1
"101,2521,2062,2411,2084,1996,8309,102,0,0,0,0,0,0,0",1
"101,2017,2514,2066,1037,14684,8737,102,0,0,0,0,0,0,0",0
"101,2003,1050,1005,1056,1037,2919,2143,102,0,0,0,0,0,0",1
"101,2969,1011,5210,8411,3508,102,0,0,0,0,0,0,0,0",0
"101,2009,3084,2039,2005,1999,2540,1012,102,0,0,0,0,0,0",1
"101,2049,2516,12748,102,0,0,0,0,0,0,0,0,0,0",1
"101,2001,4276,2115,2698,14189,102,0,0,0,0,0,0,0,0",1
"101,9781,2100,7982,1998,17463,14122,10624,2271,5312,102,0,0,0,0",0
"101,8476,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,1996,2524,1011,2000,1011,16014,1998,7078,6827,6370,2090,1996,2091,102",1
"101,2000,2022,15180,2094,2011,1996,2373,1998,4519,1997,2028,1997,1996,102",1
"101,7554,20014,27611,102,0,0,0,0,0,0,0,0,0,0",1
"101,2482,5252,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2393,2023,3185,2028,2978,102,0,0,0,0,0,0,0,0",0
"101,1996,2600,2006,1037,24547,1011,20481,5166,102,0,0,0,0,0",0
"101,23408,11045,2015,1996,1038,15909,5369,8443,5913,2007,1996,2785,1997,102",1
"101,2003,1037,5024,2895,27263,2008,5651,1996,7761,2840,3040,2000,2327,102",1
"101,2061,24663,15138,2100,102,0,0,0,0,0,0,0,0,0",0
"101,3013,2037,6409,1011,1011,1998,14635,1011,1011,1998,102,0,0,0",0
"101,2052,2022,27547,2000,3191,2055,102,0,0,0,0,0,0,0",1
"101,2022,29602,4063,15787,102,0,0,0,0,0,0,0,0,0",0
"101,1010,2009,1005,1055,9643,2135,14036,2000,3422,1012,102,0,0,0",1
"101,15056,14231,1998,102,0,0,0,0,0,0,0,0,0,0",1
"101,1037,28851,2836,2011,10786,8840,13890,2004,2019,4767,1011,6224,6469,102",1
"101,2003,4415,1037,2204,2518,102,0,0,0,0,0,0,0,0",1
"101,25198,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,2084,6329,12020,102,0,0,0,0,0,0,0,0,0,0",1
"101,2021,1996,16434,2003,24706,1010,1996,3861,2437,2022,9289,7583,1012,102",0
"101,2079,1050,1005,1056,2113,2054,2016,1005,1055,2725,1999,2182,102,0",0
"101,17083,2361,2008,1005,1055,2467,4569,2000,3422,102,0,0,0,0",1
"101,1010,2028,2052,3246,2005,1996,2190,102,0,0,0,0,0,0",1
"101,1997,2216,17003,2135,4678,3152,1999,2029,1996,2831,2894,2003,2438,102",1
"101,1037,3185,1010,1037,4393,7815,3850,2008,2515,1050,1005,1056,2191,102",0
"101,2472,2577,7632,19766,4135,25918,2038,2018,2070,3112,2007,15693,1010,102",1
"101,2004,14163,4095,2100,2004,26072,102,0,0,0,0,0,0,0",0
"101,2003,1037,15958,5923,1011,27017,6925,102,0,0,0,0,0,0",1
"101,2122,2020,2062,16360,23004,2084,1996,2034,2382,2030,2871,2781,102,0",0
"101,2049,2224,1997,1996,10874,2433,2000,11628,1996,24239,3170,3971,1999,102",1
"101,4297,11631,20935,1998,4942,1011,2061,8458,19506,7277,102,0,0,0",0
"101,1037,2143,2415,2075,2006,1037,3151,2796,5030,1999,3824,2047,6768,102",0
"101,2052,1050,1005,1056,2191,4390,2296,2154,2151,2488,102,0,0,0",0
"101,1037,24665,7140,11714,1037,26139,14511,4430,1999,1037,3147,8806,102,0",0
"101,2107,1037,8425,3949,1997,1996,6997,102,0,0,0,0,0,0",1
"101,2046,1037,9252,8501,102,0,0,0,0,0,0,0,0,0",0
"101,4138,1010,22801,2304,1011,1998,1011,2317,102,0,0,0,0,0",1
"101,1037,17160,12185,1997,3923,2166,102,0,0,0,0,0,0,0",1
"101,1996,2143,7719,2007,2675,10652,102,0,0,0,0,0,0,0",1
"101,2028,1997,1996,2190,1011,8760,4784,1045,2031,2412,2464,2006,1996,102",1
"101,2096,1996,2466,2003,2488,1011,4208,2084,1996,4297,25377,2890,10222,102",0
"101,2031,1037,3938,1011,3371,1010,2176,1011,2732,3185,102,0,0,0",1
"101,2307,3213,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,9487,3185,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1010,1996,3185,2003,17666,6850,2011,1037,2430,5436,2008,1005,1055,102",0
"101,1010,2092,1011,19275,8317,2817,102,0,0,0,0,0,0,0",1
"101,2083,1996,2159,1997,1996,7812,6553,4845,2040,15867,2000,3410,2010,102",1
"101,3241,1997,4868,3971,2000,2681,2023,10916,102,0,0,0,0,0",0
"101,1999,1037,2621,24672,2007,5691,6817,2011,1039,5856,12114,1998,3565,102",1
"101,2000,2022,15958,17087,102,0,0,0,0,0,0,0,0,0",1
"101,1037,6907,17070,102,0,0,0,0,0,0,0,0,0,0",1
"101,2000,2031,14019,1037,2878,2843,1997,5436,1999,5684,1997,1012,1012,102",0
"101,26009,3231,6784,2003,24582,6588,8235,1012,102,0,0,0,0,0",1
"101,27017,2135,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,10317,5338,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,25591,1010,17026,1010,1998,9414,1012,102,0,0,0,0,0,0",1
"101,4025,2625,1997,1037,13012,21031,2065,5796,1012,5699,2386,2628,2083,102",0
"101,1996,3819,2732,4316,102,0,0,0,0,0,0,0,0,0",1
"101,2038,2035,1996,5300,1997,1037,3442,1011,2000,1011,2678,3185,1010,102",0
"101,2022,11263,21814,102,0,0,0,0,0,0,0,0,0,0",0
"101,1005,1055,2633,2042,2445,1037,2112,11007,1997,2014,6196,11725,102,0",1
"101,1996,2143,2196,10514,9468,25438,2015,2000,1996,8132,1997,1996,21696,102",1
"101,3352,1037,2488,2711,2083,2293,102,0,0,0,0,0,0,0",1
"101,2054,2428,4520,1996,2143,4237,2003,28762,25974,2121,1005,1055,13948,102",1
"101,1996,2197,3610,2003,2428,2035,2055,4616,1012,102,0,0,0,0",1
"101,2092,1010,2009,2763,24185,1050,1005,1056,2031,2017,11820,2013,1996,102",0
"101,1037,4241,2094,1011,1011,1037,6298,4038,2008,1005,1055,2025,1996,102",0
"101,2009,1005,1055,2025,2066,2383,1037,2613,2143,1997,9152,14642,5874,102",1
"101,2008,2453,2031,2081,2053,2107,2518,102,0,0,0,0,0,0",1
"101,2175,4859,2854,1005,1055,3257,2003,11706,102,0,0,0,0,0",1
"101,21470,1998,24584,102,0,0,0,0,0,0,0,0,0,0",1
"101,1036,1036,6020,1005,1005,102,0,0,0,0,0,0,0,0",1
"101,1996,4469,8551,3981,11272,4138,5957,102,0,0,0,0,0,0",1
"101,12266,3971,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1037,3538,1997,19499,14036,1010,1999,7245,6132,3512,19857,4246,2008,102",1
"101,3571,11089,4012,2003,2062,25198,2084,1037,5549,2213,2008,12532,10087,102",0
"101,2125,1996,8103,2003,2058,10052,1998,2025,2092,1011,6051,1010,2021,102",0
"101,1037,3185,2008,14601,2015,2006,2865,1011,3833,1036,3314,1005,102,0",0
"101,2518,2000,2079,2007,2122,3494,3272,2031,2068,2448,2083,2601,10633,102",0
"101,6506,3170,2373,102,0,0,0,0,0,0,0,0,0,0",1
"101,2061,10968,1999,6028,102,0,0,0,0,0,0,0,0,0",0
"101,2129,2204,2009,2035,2001,1010,1998,2318,2725,2498,2021,24868,2000,102",1
"101,2070,1997,1996,2062,2058,14626,10021,7982,2052,7752,10883,14439,102,0",0
"101,8618,26760,15558,1010,13191,2135,18006,3185,2008,17509,1996,3581,8438,102",1
"101,1037,2034,1011,2465,2346,3185,2008,16481,2017,2064,2448,2185,2013,102",1
"101,1996,4813,1997,1037,19276,2350,2012,1049,1012,1045,1012,1056,1012,102",0
"101,2119,6581,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,13001,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,1005,1055,2036,2205,5236,102,0,0,0,0,0,0,0,0",0
"101,11189,10874,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1036,1036,2129,2097,2017,2514,2044,2019,6070,1011,3371,10973,1011,102",0
"101,19401,1010,4895,7011,2912,3468,3168,102,0,0,0,0,0,0",1
"101,19566,1996,4318,15966,2008,1005,1055,2061,15157,2006,1996,2600,102,0",1
"101,1037,4097,1997,3246,102,0,0,0,0,0,0,0,0,0",1
"101,5793,2030,2969,1011,27427,5313,11461,102,0,0,0,0,0,0",0
"101,6052,1998,4895,11263,10695,2100,102,0,0,0,0,0,0,0",0
"101,1037,4030,2331,102,0,0,0,0,0,0,0,0,0,0",0
"101,17727,12054,3512,1037,5450,102,0,0,0,0,0,0,0,0",0
"101,1996,3185,1005,1055,14408,17441,4751,2024,2035,1999,1996,4616,1010,102",1
"101,1010,5765,2158,2003,2242,4678,1998,15544,19510,2075,1024,1037,3748,102",1
"101,2038,2053,2391,1998,102,0,0,0,0,0,0,0,0,0",0
"101,1996,2466,1010,2066,23289,2140,1005,1055,8945,3917,2080,1010,16473,102",1
"101,3065,1037,2504,1997,2402,1010,2304,2158,9021,2008,2003,6057,1010,102",1
"101,2196,2320,21425,1012,102,0,0,0,0,0,0,0,0,0",1
"101,6293,2000,2010,2154,3105,102,0,0,0,0,0,0,0,0",0
"101,2296,8257,2003,5567,2012,2560,2176,2335,1012,102,0,0,0,0",0
"101,1037,3809,20127,2005,1996,2516,102,0,0,0,0,0,0,0",1
"101,2003,5760,1010,10990,3185,12614,1012,102,0,0,0,0,0,0",1
"101,2275,1999,11944,2008,12266,2135,19566,1996,4318,15966,2008,1005,1055,102",1
"101,1006,9579,1007,3138,1037,4438,2466,1010,23942,8702,1998,10904,5889,102",1
"101,5475,1010,2969,1011,8916,6533,102,0,0,0,0,0,0,0",1
"101,2064,2145,2681,2149,2007,1037,3168,1997,4687,2012,1996,7578,1010,102",1
"101,8908,2000,2010,10514,9397,2571,4824,1997,1996,2535,102,0,0,0",1
"101,2006,1996,2878,1010,2017,1005,2128,2175,2078,6583,2066,2023,3185,102",1
"101,2003,4821,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2003,2129,2061,2116,10904,2111,2020,6427,2000,5949,2037,2051,102,0",0
